height_cm,weight_kg,nationality_x,overall,potential,preferred_foot,international_reputation,weak_foot,skill_moves,contract_valid_until,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,age_y,position,short_pos,fee,window,league,season
187,77,Belgium,77,83,Left,1,3,4,2024.0,68,77,54,74,66,82,69,65,61,79,82,82,76,76,70,75,67,69,69,71,33,26,78,69,64,76,53,29,24,9,7,14,11,12,23.0,Right Winger,RW,15000000.0,summer,Ger Bundesliga,2021
180,67,Morocco,77,83,Right,2,3,5,2024.0,64,71,46,77,63,85,67,54,72,83,84,63,87,77,81,54,48,73,37,65,46,39,68,73,68,67,60,50,32,15,13,10,13,6,24.0,Attacking Midfield,AM,12000000.0,summer,Ligue 1,2021
170,76,Wales,77,83,Right,1,4,3,2024.0,73,68,44,73,58,75,71,54,59,76,96,95,85,76,81,79,53,86,50,69,68,42,74,68,64,70,77,39,34,7,6,11,15,9,23.0,Left Winger,LW,29100000.0,summer,Premier League,2021
190,79,Turkey,77,82,Right,1,3,3,2023.0,67,65,78,77,70,73,72,65,72,76,62,69,61,72,60,79,69,87,85,75,81,76,68,71,60,73,33,75,70,12,16,10,13,7,27.0,Defensive Midfield,DM,3000000.0,summer,Laliga,2021
190,79,Turkey,77,82,Right,1,3,3,2023.0,67,65,78,77,70,73,72,65,72,76,62,69,61,72,60,79,69,87,85,75,81,76,68,71,60,73,33,75,70,12,16,10,13,7,27.0,Defensive Midfield,DM,3000000.0,winter,Laliga,2021
180,73,Germany,77,82,Right,1,3,4,2024.0,79,69,44,80,66,85,76,71,78,82,76,64,83,75,78,73,66,76,65,69,50,63,69,78,65,69,75,59,48,12,12,14,12,10,25.0,Central Midfield,CM,4000000.0,winter,Serie A,2021
194,90,Norway,77,81,Left,1,4,3,2021.0,66,81,79,67,69,70,74,60,59,75,72,78,56,76,56,82,64,83,89,68,74,36,79,69,70,79,79,23,21,15,12,8,15,8,25.0,Centre-Forward,CF,2000000.0,summer,Laliga,2021
175,78,Morocco,77,81,Right,1,2,4,2022.0,64,75,48,74,74,85,84,68,68,81,85,84,80,71,72,81,35,77,69,80,68,25,73,68,45,74,54,37,34,15,16,8,10,16,25.0,Left Winger,LW,5500000.0,winter,Laliga,2021
175,78,Morocco,77,81,Right,1,2,4,2022.0,64,75,48,74,74,85,84,68,68,81,85,84,80,71,72,81,35,77,69,80,68,25,73,68,45,74,54,37,34,15,16,8,10,16,25.0,Left Winger,LW,5500000.0,summer,Laliga,2021
182,76,Argentina,77,80,Right,1,3,3,2025.0,68,66,63,76,59,67,63,52,75,74,66,66,63,72,68,79,74,78,71,63,85,78,64,70,64,80,50,76,77,10,12,7,12,11,28.0,Central Midfield,CM,2000000.0,winter,Laliga,2021
168,67,France,77,80,Left,1,3,3,2024.0,72,61,55,72,47,75,64,41,67,74,89,88,82,75,91,66,64,84,72,54,77,72,70,66,46,74,67,74,75,8,9,16,9,13,27.0,Left-Back,LB,4000000.0,winter,Premier League,2021
181,78,France,77,79,Right,2,3,4,2021.0,73,75,67,80,64,78,76,82,74,79,71,73,78,73,74,80,80,75,78,79,78,76,72,77,83,79,36,77,69,8,16,8,11,14,26.0,Central Midfield,CM,1100000.0,summer,Ligue 1,2021
181,78,France,77,79,Right,2,3,4,2021.0,73,75,67,80,64,78,76,82,74,79,71,73,78,73,74,80,80,75,78,79,78,76,72,77,83,79,36,77,69,8,16,8,11,14,26.0,Central Midfield,CM,1100000.0,summer,Ligue 1,2021
189,89,France,77,78,Right,2,3,2,2021.0,51,50,75,75,42,62,47,41,70,73,46,50,55,72,57,75,77,60,82,66,81,81,46,46,43,77,79,76,73,11,15,15,12,7,30.0,Centre-Back,CB,4000000.0,summer,Laliga,2021
189,89,France,77,78,Right,2,3,2,2021.0,51,50,75,75,42,62,47,41,70,73,46,50,55,72,57,75,77,60,82,66,81,81,46,46,43,77,79,76,73,11,15,15,12,7,30.0,Centre-Back,CB,4000000.0,summer,Premier League,2021
198,103,Germany,77,78,Right,1,1,1,2021.0,10,13,10,26,15,16,13,11,24,19,28,37,19,74,20,55,40,35,82,12,36,21,13,42,16,58,11,17,15,77,76,73,75,78,30.0,Goalkeeper,GK,3200000.0,summer,Eredivisie,2021
199,96,Denmark,77,78,Right,2,4,2,2022.0,46,34,84,67,28,45,41,52,73,57,32,34,29,73,28,83,60,54,90,47,84,78,46,60,59,70,79,78,75,16,11,11,15,10,29.0,Centre-Back,CB,17600000.0,summer,Premier League,2021
175,66,Netherlands,77,78,Left,1,3,3,2022.0,73,57,58,75,49,78,65,47,60,73,88,89,85,74,82,67,73,81,66,60,73,73,70,55,50,67,78,74,71,13,8,15,6,13,28.0,Left-Back,LB,1000000.0,summer,Serie A,2021
184,85,Gabon,77,78,Right,2,3,3,2021.0,72,57,68,82,68,80,72,68,77,81,69,75,69,73,69,81,46,75,73,78,70,72,71,74,68,68,54,74,71,12,9,15,8,16,27.0,Defensive Midfield,DM,5500000.0,summer,Ligue 1,2021
184,82,Norway,77,77,Right,1,3,4,2021.0,65,77,68,73,73,79,70,53,62,78,84,90,74,77,74,78,72,76,77,76,73,34,77,71,81,77,72,39,27,12,9,11,12,7,29.0,Centre-Forward,CF,4100000.0,summer,Premier League,2021
176,67,Netherlands,77,77,Left,1,4,3,2021.0,69,66,61,73,60,76,72,76,74,77,85,87,78,74,76,76,90,79,63,69,75,69,74,68,60,67,64,75,76,9,15,7,8,6,30.0,Left-Back,LB,3000000.0,summer,Super Lig,2021
186,80,Netherlands,77,77,Left,3,3,2,2023.0,69,67,68,79,60,71,73,69,76,76,48,52,56,76,66,79,49,76,81,70,83,76,75,75,72,74,80,75,70,7,12,11,6,7,31.0,Central Midfield,CM,1300000.0,summer,Ligue 1,2021
186,80,Netherlands,77,77,Left,3,3,2,2023.0,69,67,68,79,60,71,73,69,76,76,48,52,56,76,66,79,49,76,81,70,83,76,75,75,72,74,80,75,70,7,12,11,6,7,31.0,Central Midfield,CM,1300000.0,summer,Serie A,2021
191,80,Italy,77,77,Right,1,3,1,2021.0,12,20,12,22,20,18,16,11,20,20,58,61,65,70,34,49,74,34,60,16,31,11,14,49,16,50,74,18,16,79,75,65,77,79,30.0,Goalkeeper,GK,2200000.0,summer,Serie A,2021
186,84,Slovakia,77,77,Right,2,4,3,2022.0,68,68,75,76,69,75,68,69,76,77,60,55,68,79,54,85,90,86,87,79,86,78,75,73,71,75,71,77,78,14,8,9,15,8,34.0,Central Midfield,CM,1200000.0,summer,Premier League,2021
185,75,Italy,77,77,Left,1,2,1,2024.0,12,14,13,32,18,14,13,12,31,22,49,46,46,73,34,53,57,27,68,19,12,20,10,43,17,63,79,19,19,79,75,71,75,80,30.0,Goalkeeper,GK,1000000.0,winter,Serie A,2021
178,66,France,77,77,Left,1,3,3,2022.0,68,60,55,80,59,71,70,72,75,76,61,64,67,74,76,75,47,90,70,64,72,78,60,74,63,66,76,73,68,11,15,6,14,7,30.0,Central Midfield,CM,1000000.0,summer,Ligue 1,2021
192,86,Algeria,77,77,Right,2,2,3,2022.0,65,80,77,72,72,83,74,68,62,79,67,71,66,71,53,82,72,64,78,67,82,29,77,72,67,72,72,39,15,6,12,7,13,14,29.0,Centre-Forward,CF,1700000.0,summer,Ger Bundesliga,2021
178,73,England,77,77,Left,2,4,4,2021.0,77,70,48,75,72,80,80,78,66,80,78,78,78,75,77,83,44,75,61,79,76,37,73,75,76,70,37,35,34,13,11,11,11,13,30.0,Right Winger,RW,1500000.0,summer,Premier League,2021
174,65,Italy,77,77,Left,2,5,4,2024.0,78,68,42,78,74,81,84,84,76,83,84,80,89,75,90,80,50,66,43,75,48,36,77,78,76,78,78,48,54,12,10,7,15,9,29.0,Attacking Midfield,AM,2700000.0,winter,Serie A,2021
180,82,France,77,77,Right,2,4,2,2023.0,45,50,72,77,40,67,42,43,79,76,58,54,66,78,65,65,73,75,76,62,78,80,60,74,50,80,76,80,75,8,13,11,15,15,30.0,Defensive Midfield,DM,1000000.0,summer,Super Lig,2021
188,83,Algeria,77,77,Right,3,3,2,2021.0,72,77,78,78,76,74,75,47,75,74,47,54,55,82,54,81,78,68,83,69,84,50,84,76,77,78,72,48,24,10,9,6,15,11,33.0,Centre-Forward,CF,1500000.0,winter,Liga Portugal,2021
182,68,France,76,88,Left,1,3,4,2022.0,69,58,64,79,51,77,72,59,75,78,72,70,77,75,76,72,68,79,75,63,74,75,72,75,59,79,12,78,76,12,6,8,12,12,18.0,Central Midfield,CM,31000000.0,summer,Laliga,2021
185,78,England,76,85,Right,1,4,2,2021.0,56,33,74,75,32,65,38,40,60,65,76,83,73,73,61,42,74,67,78,45,75,76,33,36,27,76,74,79,74,10,13,10,11,7,23.0,Centre-Back,CB,40000000.0,summer,Premier League,2021
185,78,England,76,85,Right,1,4,2,2021.0,56,33,74,75,32,65,38,40,60,65,76,83,73,73,61,42,74,67,78,45,75,76,33,36,27,76,74,79,74,10,13,10,11,7,23.0,Centre-Back,CB,31600000.0,summer,Serie A,2021
192,85,Turkey,76,85,Right,1,3,2,2024.0,31,32,76,64,42,55,48,23,61,61,73,71,64,70,59,60,69,67,82,38,81,78,26,38,41,69,73,79,78,15,7,13,6,11,23.0,Centre-Back,CB,20000000.0,summer,Serie A,2021
188,82,France,76,85,Right,1,3,3,2022.0,59,51,60,77,53,76,64,53,76,78,69,69,71,75,69,64,69,77,77,58,76,74,66,75,52,75,78,73,69,11,6,13,5,10,22.0,Defensive Midfield,DM,20000000.0,summer,Premier League,2021
183,71,Zambia,76,85,Right,1,3,3,2024.0,51,81,66,66,73,76,65,35,61,74,94,93,87,76,71,76,88,80,66,71,63,17,76,53,60,63,77,24,16,8,6,9,5,11,22.0,Centre-Forward,CF,30000000.0,summer,Premier League,2021
177,70,England,76,84,Right,1,3,4,2023.0,71,56,54,74,44,77,60,36,67,76,82,83,79,73,71,65,55,77,66,62,64,71,66,72,54,77,75,73,69,15,9,7,10,13,24.0,Central Midfield,CM,6000000.0,winter,Serie A,2021
180,71,Ukraine,76,84,Left,1,2,2,2023.0,76,44,58,72,27,47,32,32,55,66,77,78,69,73,67,47,66,78,57,49,57,72,41,52,35,59,11,73,76,9,8,14,9,14,22.0,Left-Back,LB,23500000.0,winter,Premier League,2021
176,67,England,76,83,Right,1,3,3,2022.0,72,30,64,73,51,70,61,49,67,73,76,67,68,75,73,75,74,78,63,62,78,77,64,55,53,65,33,77,77,6,13,16,13,15,24.0,Right-Back,RB,2000000.0,summer,Premier League,2021
181,75,Germany,76,83,Right,1,4,3,2023.0,70,59,65,76,50,77,64,48,76,81,67,74,73,77,69,81,53,94,76,72,70,70,67,76,60,75,75,73,70,15,10,13,15,8,24.0,Central Midfield,CM,5000000.0,summer,Ger Bundesliga,2021
175,70,Croatia,76,83,Right,1,4,4,2023.0,74,65,45,74,62,85,72,60,59,80,86,69,87,75,83,75,63,66,49,75,38,30,69,69,59,68,35,28,37,9,7,5,6,14,23.0,Left Winger,LW,1000000.0,summer,Serie A,2021
192,85,Germany,76,83,Left,1,3,1,2021.0,12,11,11,32,10,18,13,12,28,24,43,43,42,74,41,53,58,34,67,12,25,19,11,42,19,38,27,11,12,75,73,71,73,80,23.0,Goalkeeper,GK,1500000.0,summer,Ger Bundesliga,2021
192,85,Germany,76,83,Left,1,3,1,2021.0,12,11,11,32,10,18,13,12,28,24,43,43,42,74,41,53,58,34,67,12,25,19,11,42,19,38,27,11,12,75,73,71,73,80,23.0,Goalkeeper,GK,5000000.0,summer,Ger Bundesliga,2021
192,88,France,76,83,Right,1,4,3,2023.0,39,77,78,65,73,74,53,32,41,73,74,78,70,75,53,75,77,65,85,63,71,26,79,59,74,69,81,31,22,8,8,7,13,11,24.0,Centre-Forward,CF,7000000.0,winter,Ger Bundesliga,2021
192,88,France,76,83,Right,1,4,3,2023.0,39,77,78,65,73,74,53,32,41,73,74,78,70,75,53,75,77,65,85,63,71,26,79,59,74,69,81,31,22,8,8,7,13,11,24.0,Centre-Forward,CF,11000000.0,winter,Premier League,2021
192,90,Denmark,76,82,Right,1,3,2,2024.0,36,40,76,78,33,51,49,36,80,65,55,60,48,73,57,73,78,69,82,43,74,77,34,61,44,71,73,78,76,13,7,9,15,14,25.0,Centre-Back,CB,30000000.0,summer,Ligue 1,2021
192,90,Denmark,76,82,Right,1,3,2,2024.0,36,40,76,78,33,51,49,36,80,65,55,60,48,73,57,73,78,69,82,43,74,77,34,61,44,71,73,78,76,13,7,9,15,14,25.0,Centre-Back,CB,17500000.0,summer,Premier League,2021
173,63,Senegal,76,82,Right,1,4,4,2022.0,66,75,65,69,72,83,69,65,61,76,93,92,82,68,74,76,78,65,65,60,75,41,74,67,49,75,60,52,35,6,7,14,8,9,24.0,Left Winger,LW,1500000.0,summer,Laliga,2021
173,63,Senegal,76,82,Right,1,4,4,2022.0,66,75,65,69,72,83,69,65,61,76,93,92,82,68,74,76,78,65,65,60,75,41,74,67,49,75,60,52,35,6,7,14,8,9,24.0,Left Winger,LW,3000000.0,summer,Laliga,2021
183,70,England,76,81,Left,1,2,3,2023.0,81,40,60,73,40,69,77,62,62,74,70,74,69,74,63,65,61,78,65,38,63,77,62,62,51,65,50,74,71,10,15,8,11,14,26.0,Left-Back,LB,13000000.0,winter,Premier League,2021
183,70,England,76,81,Left,1,2,3,2023.0,81,40,60,73,40,69,77,62,62,74,70,74,69,74,63,65,61,78,65,38,63,77,62,62,51,65,50,74,71,10,15,8,11,14,26.0,Left-Back,LB,13000000.0,winter,Premier League,2021
174,71,Mali,76,81,Left,1,3,2,2024.0,74,42,57,70,37,73,65,42,53,74,83,87,73,73,76,56,66,76,74,46,79,73,62,59,46,69,76,73,73,14,14,10,14,9,26.0,Left-Back,LB,1500000.0,summer,Ligue 1,2021
174,71,Mali,76,81,Left,1,3,2,2024.0,74,42,57,70,37,73,65,42,53,74,83,87,73,73,76,56,66,76,74,46,79,73,62,59,46,69,76,73,73,14,14,10,14,9,25.0,Left-Back,LB,1500000.0,summer,Ligue 1,2021
178,70,France,76,81,Right,1,2,3,2023.0,75,40,72,72,32,66,58,42,64,71,76,75,64,70,73,68,81,78,76,49,78,76,63,63,44,71,20,77,76,8,14,16,13,7,26.0,Right-Back,RB,4500000.0,summer,Ligue 1,2021
178,70,France,76,81,Right,1,2,3,2023.0,75,40,72,72,32,66,58,42,64,71,76,75,64,70,73,68,81,78,76,49,78,76,63,63,44,71,20,77,76,8,14,16,13,7,26.0,Right-Back,RB,4500000.0,summer,Premier League,2021
185,74,Turkey,76,81,Left,1,4,4,2024.0,77,71,68,79,72,80,82,74,74,80,63,69,72,70,69,81,54,76,71,76,71,40,73,77,60,75,71,54,45,10,12,5,13,7,24.0,Attacking Midfield,AM,9000000.0,winter,Premier Liga,2021
183,79,Germany,76,80,Right,2,4,3,2021.0,74,50,63,74,53,76,73,49,66,75,74,75,75,73,69,62,66,74,68,46,68,74,62,69,59,75,31,74,74,8,9,13,12,14,24.0,Right-Back,RB,15000000.0,summer,Ger Bundesliga,2021
183,79,Germany,76,80,Right,2,4,3,2021.0,74,50,63,74,53,76,73,49,66,75,74,75,75,73,69,62,66,74,68,46,68,74,62,69,59,75,31,74,74,8,9,13,12,14,24.0,Right-Back,RB,20000000.0,summer,Ligue 1,2021
187,80,France,76,79,Right,1,3,3,2023.0,69,48,60,79,55,80,54,54,76,80,67,62,66,76,61,71,71,79,80,73,77,70,71,73,55,74,67,76,71,13,7,7,13,11,27.0,Central Midfield,CM,6000000.0,summer,Liga Portugal,2021
187,80,France,76,79,Right,1,3,3,2023.0,69,48,60,79,55,80,54,54,76,80,67,62,66,76,61,71,71,79,80,73,77,70,71,73,55,74,67,76,71,13,7,7,13,11,27.0,Central Midfield,CM,3500000.0,summer,Serie A,2021
185,73,England,76,79,Left,1,3,4,2022.0,76,68,58,80,50,78,67,62,76,79,68,60,71,78,73,60,49,76,58,62,70,65,73,81,66,79,76,72,69,7,15,12,9,12,26.0,Central Midfield,CM,7000000.0,summer,Premier League,2021
181,78,France,76,79,Left,1,3,3,2023.0,65,77,81,75,76,76,68,52,64,74,69,71,71,75,63,78,86,81,80,69,72,24,77,70,66,72,35,29,16,14,15,9,14,9,27.0,Centre-Forward,CF,15000000.0,summer,Ligue 1,2021
183,81,France,76,79,Right,2,3,3,2022.0,56,45,65,74,52,72,61,32,70,73,62,69,65,76,65,75,82,79,78,62,80,77,52,65,51,67,77,79,70,6,7,11,14,14,28.0,Defensive Midfield,DM,1500000.0,summer,Laliga,2021
183,81,France,76,79,Right,2,3,3,2022.0,56,45,65,74,52,72,61,32,70,73,62,69,65,76,65,75,82,79,78,62,80,77,52,65,51,67,77,79,70,6,7,11,14,14,28.0,Defensive Midfield,DM,1500000.0,winter,Ligue 1,2021
173,68,Germany,76,79,Right,2,4,4,2021.0,76,63,37,79,60,78,76,74,75,79,75,61,88,75,88,60,60,76,51,60,80,70,72,76,60,77,75,66,62,8,12,13,11,14,25.0,Attacking Midfield,AM,3000000.0,summer,Super Lig,2021
173,68,Germany,76,79,Right,2,4,4,2021.0,76,63,37,79,60,78,76,74,75,79,75,61,88,75,88,60,60,76,51,60,80,70,72,76,60,77,75,66,62,8,12,13,11,14,26.0,Attacking Midfield,AM,3000000.0,winter,Superliga,2021
194,86,Kosovo,76,79,Left,1,3,3,2025.0,35,80,79,70,70,69,58,30,42,76,50,68,49,75,38,78,57,75,91,67,73,18,79,63,71,73,65,25,22,8,9,14,9,10,27.0,Centre-Forward,CF,15000000.0,winter,Laliga,2021
188,81,Germany,76,79,Right,2,4,3,2023.0,75,72,69,75,62,77,69,71,61,77,77,81,67,75,65,75,61,84,74,67,72,69,73,72,52,76,75,67,67,12,15,7,16,8,26.0,Right-Back,RB,8000000.0,summer,Ger Bundesliga,2021
181,78,Belgium,76,78,Right,2,4,4,2024.0,74,66,62,81,70,79,75,67,77,79,68,67,74,74,67,73,65,70,60,76,64,61,76,77,56,79,80,63,60,6,6,10,14,10,27.0,Central Midfield,CM,1000000.0,summer,Serie A,2021
181,74,England,76,78,Right,1,5,3,2021.0,52,72,63,77,48,69,71,54,76,75,65,64,68,78,58,73,58,84,66,67,78,76,77,76,46,72,63,72,72,14,6,6,9,8,27.0,Central Midfield,CM,7500000.0,summer,Scottish Premiership,2021
181,72,Sweden,76,77,Left,1,2,3,2022.0,79,55,56,74,56,73,75,70,75,75,75,63,75,72,72,69,69,88,65,59,67,72,65,73,62,74,69,75,76,10,12,10,15,8,27.0,Left-Back,LB,5500000.0,summer,Laliga,2021
187,83,France,76,76,Left,3,2,2,2021.0,58,23,73,76,20,50,50,30,69,60,48,51,51,70,54,51,74,53,90,38,88,79,36,61,40,75,42,77,75,14,12,9,7,8,31.0,Centre-Back,CB,1500000.0,summer,Ligue 1,2021
182,70,Italy,76,76,Right,2,5,3,2023.0,69,55,68,74,59,72,69,35,66,74,68,67,77,74,75,69,67,75,62,56,74,77,63,59,45,78,73,80,77,6,7,7,12,7,31.0,Right-Back,RB,3300000.0,summer,Serie A,2021
187,80,Russia,76,76,Right,1,3,4,2022.0,68,74,69,75,77,76,75,67,62,77,84,81,75,74,66,79,67,73,74,73,67,32,82,75,73,71,71,28,24,16,9,16,15,10,31.0,Centre-Forward,CF,3000000.0,winter,Premier Liga,2021
190,75,Croatia,76,76,Left,2,4,3,2023.0,41,83,80,68,69,72,44,31,30,78,63,69,58,68,40,74,56,70,83,65,77,24,78,39,65,72,36,35,27,11,14,8,16,15,29.0,Centre-Forward,CF,8000000.0,summer,Laliga,2021
190,75,Croatia,76,76,Left,2,4,3,2023.0,41,83,80,68,69,72,44,31,30,78,63,69,58,68,40,74,56,70,83,65,77,24,78,39,65,72,36,35,27,11,14,8,16,15,29.0,Centre-Forward,CF,5000000.0,summer,Laliga,2021
185,72,Germany,76,76,Left,1,2,3,2022.0,69,77,69,75,74,77,70,65,67,77,76,68,74,78,68,83,71,75,66,78,61,39,78,73,67,76,30,39,36,9,11,8,9,11,29.0,Centre-Forward,CF,1500000.0,summer,Ger Bundesliga,2021
183,79,Sweden,76,76,Right,1,3,3,,68,74,45,75,64,72,70,64,73,78,75,76,78,76,64,77,53,88,72,77,70,40,76,80,64,77,41,44,47,12,7,9,10,7,30.0,Central Midfield,CM,6000000.0,winter,Superliga,2021
171,75,Italy,76,76,Right,1,4,4,2021.0,77,60,40,77,72,83,78,69,67,82,76,81,79,72,77,74,44,72,62,70,42,34,74,68,69,74,65,38,36,11,10,6,10,5,27.0,Left Winger,LW,1400000.0,summer,Serie A,2021
171,75,Italy,76,76,Right,1,4,4,2021.0,77,60,40,77,72,83,78,69,67,82,76,81,79,72,77,74,44,72,62,70,42,34,74,68,69,74,65,38,36,11,10,6,10,5,27.0,Left Winger,LW,1400000.0,summer,Serie A,2021
183,67,Netherlands,75,87,Right,1,5,3,2023.0,52,80,61,69,68,74,62,44,52,75,89,87,87,79,74,74,80,71,66,66,44,23,74,66,66,73,76,22,18,9,15,14,6,11,20.0,Centre-Forward,CF,17000000.0,summer,Ligue 1,2021
174,74,Netherlands,75,86,Left,1,2,4,2024.0,73,74,32,72,60,83,60,49,60,78,87,82,85,65,77,72,40,67,54,42,37,45,70,54,55,56,77,48,27,8,15,11,7,11,23.0,Right Winger,RW,4000000.0,summer,Ligue 1,2021
190,81,France,75,86,Right,1,2,3,2023.0,46,40,69,75,35,62,47,41,67,71,67,78,54,70,56,52,76,64,79,41,72,75,41,56,46,72,80,80,71,7,13,11,8,13,21.0,Centre-Back,CB,30000000.0,summer,Laliga,2021
190,81,France,75,86,Right,1,2,3,2023.0,46,40,69,75,35,62,47,41,67,71,67,78,54,70,56,52,76,64,79,41,72,75,41,56,46,72,80,80,71,7,13,11,8,13,21.0,Centre-Back,CB,8500000.0,summer,Ligue 1,2021
193,86,Germany,75,85,Right,1,5,1,2025.0,15,18,13,29,13,18,20,20,18,20,49,46,34,70,58,53,61,39,70,18,23,20,10,22,16,32,71,14,13,75,65,71,76,85,24.0,Goalkeeper,GK,8000000.0,summer,Ligue 1,2021
184,75,France,75,85,Right,1,3,4,2024.0,65,69,58,77,63,81,61,53,72,79,77,75,78,76,66,79,73,75,68,65,56,64,75,77,55,78,45,61,49,10,15,11,16,8,23.0,Attacking Midfield,AM,3500000.0,summer,Ligue 1,2021
191,80,Germany,75,85,Left,1,2,2,2023.0,58,33,80,69,22,65,34,25,75,60,72,75,62,61,66,42,75,73,78,25,67,78,50,70,42,70,67,80,75,5,7,13,5,11,24.0,Centre-Back,CB,5000000.0,winter,Jupiler Pro League,2021
182,70,England,75,85,Right,1,3,3,2024.0,68,54,59,71,62,73,61,30,61,72,78,83,76,72,67,69,72,75,60,50,82,73,66,60,41,72,72,73,74,10,13,11,7,7,21.0,Left-Back,LB,5000000.0,summer,Premier League,2021
182,70,England,75,85,Right,1,3,3,2024.0,68,54,59,71,62,73,61,30,61,72,78,83,76,72,67,69,72,75,60,50,82,73,66,60,41,72,72,73,74,10,13,11,7,7,20.0,Left-Back,LB,5000000.0,summer,Premier League,2021
185,78,Albania,75,85,Right,1,3,2,2022.0,45,26,78,61,28,52,30,26,58,66,64,59,51,76,56,50,84,62,76,31,78,77,22,54,30,63,13,77,74,9,8,15,14,7,21.0,Centre-Back,CB,26500000.0,summer,Serie A,2021
185,78,Albania,75,85,Right,1,3,2,2022.0,45,26,78,61,28,52,30,26,58,66,64,59,51,76,56,50,84,62,76,31,78,77,22,54,30,63,13,77,74,9,8,15,14,7,21.0,Centre-Back,CB,8000000.0,summer,Serie A,2021
185,77,England,75,84,Right,1,4,2,2024.0,53,22,69,72,21,65,26,20,67,72,71,68,59,74,55,39,77,79,74,25,72,78,39,57,24,75,32,75,77,8,11,12,5,6,23.0,Right-Back,RB,58500000.0,summer,Premier League,2021
185,84,United States,75,84,Right,1,3,3,2024.0,57,59,82,76,49,75,56,55,69,76,67,82,67,78,69,73,92,83,83,67,82,74,75,75,58,68,15,76,73,7,9,12,9,11,22.0,Central Midfield,CM,20500000.0,summer,Serie A,2021
188,77,England,75,83,Right,1,2,1,2024.0,15,14,15,31,16,18,17,16,33,28,47,50,53,72,49,52,66,35,59,15,35,20,11,47,25,55,67,16,15,76,73,69,73,77,23.0,Goalkeeper,GK,28000000.0,summer,Premier League,2021
191,83,Belgium,75,83,Right,1,3,2,2024.0,65,34,80,64,26,64,41,42,71,67,69,77,61,72,55,61,65,67,79,39,82,72,48,54,34,65,71,76,71,6,7,7,11,15,22.0,Centre-Back,CB,13500000.0,summer,Ger Bundesliga,2021
185,75,Netherlands,75,83,Right,1,4,3,2024.0,79,61,54,79,58,77,71,67,81,76,68,64,74,74,58,74,42,75,74,75,66,59,59,83,54,72,29,68,62,12,11,10,5,9,23.0,Central Midfield,CM,6000000.0,winter,Eredivisie,2021
185,77,France,75,82,Right,1,4,4,2023.0,67,68,65,73,66,82,67,44,65,79,79,77,72,70,65,69,67,69,60,70,50,29,72,73,65,73,72,31,26,14,10,10,8,12,23.0,Left Winger,LW,3500000.0,summer,Super Lig,2021
194,88,Switzerland,75,82,Right,1,2,1,2024.0,13,10,13,39,10,24,13,12,33,34,26,26,34,74,24,56,34,21,68,10,24,14,10,55,12,62,74,15,15,75,71,75,73,78,23.0,Goalkeeper,GK,15000000.0,summer,Ger Bundesliga,2021
185,70,Ivory Coast,75,82,Right,1,4,3,2024.0,57,78,74,70,66,77,52,45,52,75,81,84,74,69,65,72,92,63,73,58,55,37,78,65,61,68,20,35,32,15,13,6,7,14,23.0,Left Winger,LW,1000000.0,summer,Jupiler Pro League,2021
183,79,Italy,75,82,Right,1,3,3,2021.0,48,80,76,70,72,74,68,42,34,76,71,75,68,74,76,74,74,67,72,62,62,14,80,56,68,72,60,20,18,10,7,7,10,5,23.0,Centre-Forward,CF,2500000.0,summer,Premier League,2021
183,79,Italy,75,82,Right,1,3,3,2021.0,48,80,76,70,72,74,68,42,34,76,71,75,68,74,76,74,74,67,72,62,62,14,80,56,68,72,60,20,18,10,7,7,10,5,23.0,Centre-Forward,CF,2500000.0,summer,Serie A,2021
184,82,Croatia,75,81,Right,2,3,2,2023.0,67,51,75,68,43,60,45,30,60,66,66,70,67,70,65,65,80,65,75,39,83,76,49,39,44,66,73,76,73,15,13,10,10,12,25.0,Centre-Back,CB,4000000.0,summer,Premier Liga,2021
191,86,Serbia,75,81,Right,1,3,3,2023.0,62,72,78,75,62,80,65,51,73,80,58,64,67,77,56,76,76,74,77,67,75,72,75,77,57,81,71,70,70,9,14,8,12,13,25.0,Defensive Midfield,DM,1000000.0,summer,Liga Portugal,2021
191,86,Serbia,75,81,Right,1,3,3,2023.0,62,72,78,75,62,80,65,51,73,80,58,64,67,77,56,76,76,74,77,67,75,72,75,77,57,81,71,70,70,9,14,8,12,13,25.0,Defensive Midfield,DM,9000000.0,summer,Premier League,2021
182,87,England,75,80,Right,1,3,2,2022.0,69,54,73,76,47,66,60,49,70,75,64,68,60,72,66,60,71,74,77,58,77,76,54,63,54,64,17,78,74,11,14,12,7,12,27.0,Right-Back,RB,8000000.0,winter,Premier League,2021
177,63,Italy,75,80,Right,1,3,3,2022.0,68,68,64,79,53,78,55,48,76,79,70,68,66,76,66,71,46,66,57,68,68,58,76,77,55,68,27,62,64,13,16,14,8,7,26.0,Left Winger,LW,30000000.0,summer,Serie A,2021
