height_cm,weight_kg,nationality_x,overall,potential,preferred_foot,international_reputation,weak_foot,skill_moves,contract_valid_until,age_y,position,short_pos,fee,window,league,season,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes
186,83,Slovakia,64,70,Right,1,2,2,2019,23,Centre-Back,CB,1500000,summer,Laliga,2019,39,25,60,61,40,59,54,30,57,63,69,63,77,61,78,49,74,84,66,47,69,60,52,53,26,56,56,66,65,8,15,13,9,10
175,73,Turkey,64,70,Right,1,4,3,2019,24,Central Midfield,CM,1200000,summer,Super Lig,2019,59,54,50,67,60,68,64,50,64,68,64,66,72,57,68,66,62,65,61,59,49,48,61,66,51,58,42,53,46,8,7,13,7,16
183,68,Wales,63,86,Right,1,3,2,2020,18,Defensive Midfield,DM,12000000,summer,Ger Bundesliga,2019,27,23,59,67,25,57,34,27,61,56,61,55,53,53,68,52,74,56,67,22,54,58,29,58,33,60,66,64,60,13,12,9,8,12
179,68,Argentina,63,84,Right,1,3,3,2020,19,Centre-Forward,CF,3500000,summer,Jupiler Pro League,2019,40,70,69,53,42,63,49,34,43,66,68,55,58,62,72,60,67,49,41,61,34,19,62,54,66,55,21,21,16,6,9,13,12,12
176,67,Switzerland,63,80,Right,1,3,3,2021,21,Left Winger,LW,1700000,summer,Ligue 1,2019,46,45,37,65,41,68,44,38,45,68,86,90,82,57,79,60,86,54,65,58,39,33,46,69,53,58,41,39,34,6,11,6,11,7
178,74,Italy,63,80,Right,1,3,2,2019,19,Central Midfield,CM,30000000,summer,Serie A,2019,42,40,55,70,47,62,45,41,65,66,61,42,60,62,67,69,62,62,53,55,65,44,64,57,53,55,58,50,63,5,10,8,11,10
181,70,Italy,63,79,Right,1,3,3,2019,20,Attacking Midfield,AM,2200000,winter,Liga Portugal,2019,69,55,41,65,45,66,56,44,60,68,67,57,68,50,71,61,45,66,38,48,36,23,68,69,48,50,44,26,23,7,9,13,6,9
181,70,Italy,63,79,Right,1,3,3,2019,20,Attacking Midfield,AM,2200000,summer,Serie A,2019,69,55,41,65,45,66,56,44,60,68,67,57,68,50,71,61,45,66,38,48,36,23,68,69,48,50,44,26,23,7,9,13,6,9
170,62,Morocco,63,79,Left,1,2,3,2021,20,Attacking Midfield,AM,3000000,winter,Ligue 1,2019,53,50,46,59,49,72,67,64,61,69,75,65,50,53,68,60,54,39,46,46,41,31,54,71,60,61,41,40,47,10,13,8,11,14
191,86,Germany,63,78,Right,1,3,3,2019,21,Left Winger,LW,1000000,summer,Ger Bundesliga,2019,58,50,45,53,52,68,60,40,41,63,80,90,72,64,56,67,60,75,68,60,27,16,64,35,56,55,21,13,13,11,14,13,5,14
184,90,Germany,63,76,Right,1,3,3,2019,21,Attacking Midfield,AM,2500000,summer,Ger Bundesliga,2019,57,52,50,67,55,63,59,67,66,64,51,62,52,58,68,83,54,55,70,72,50,32,50,67,55,64,56,46,55,6,11,14,7,10
180,70,Denmark,63,76,Left,1,3,3,2021,19,Right Winger,RW,6000000,summer,Serie A,2019,53,63,34,56,43,64,45,41,48,64,79,79,73,57,75,55,52,65,61,47,41,24,63,54,50,57,47,31,22,13,8,7,7,11
187,80,Italy,63,75,Right,1,2,2,2019,22,Right-Back,RB,1300000,summer,Serie A,2019,63,60,48,57,50,57,49,40,49,65,76,78,67,63,59,60,41,58,65,42,48,60,63,58,59,53,55,62,59,7,13,7,7,14
188,78,Turkey,63,74,Right,1,3,1,2020,22,Goalkeeper,GK,1150000,summer,Super Lig,2019,11,9,13,26,8,10,12,12,21,13,34,36,42,56,32,25,58,18,58,6,19,12,7,32,19,39,8,13,10,63,60,57,61,66
183,69,Belgium,63,74,Left,1,3,2,2019,21,Left-Back,LB,3000000,summer,Jupiler Pro League,2019,46,26,59,57,26,34,22,25,54,55,67,69,58,57,56,48,69,66,67,23,66,62,21,34,37,53,60,64,57,6,6,12,8,13
184,75,Netherlands,63,73,Right,1,3,3,2022,22,Attacking Midfield,AM,1000000,summer,Serie A,2019,60,65,52,59,55,65,70,41,48,64,79,78,73,59,67,66,45,58,54,65,32,24,58,53,40,64,48,35,26,12,15,12,14,13
184,75,Netherlands,63,73,Right,1,3,3,2022,23,Attacking Midfield,AM,1000000,winter,Serie A,2019,60,65,52,59,55,65,70,41,48,64,79,78,73,59,67,66,45,58,54,65,32,24,58,53,40,64,48,35,26,12,15,12,14,13
185,65,Wales,63,72,Left,1,3,2,2019,23,Right Winger,RW,1500000,summer,Scottish Premiership,2019,56,58,42,62,42,67,58,41,53,63,73,75,74,54,61,58,62,66,56,64,38,30,55,55,49,43,34,41,36,7,12,8,9,13
187,76,Poland,63,69,Left,1,3,3,2020,24,Left-Back,LB,2300000,summer,Serie A,2019,57,56,62,65,48,73,51,45,62,67,83,79,65,55,52,60,83,69,69,54,55,51,69,71,65,60,57,62,59,8,12,13,10,10
178,76,Denmark,63,68,Left,1,3,2,2021,25,Centre-Forward,CF,1700000,winter,Superliga,2019,43,60,57,45,52,62,36,35,34,65,78,82,70,60,76,65,73,69,68,56,41,11,60,45,63,59,36,13,20,14,11,6,13,9
172,65,Ivory Coast,62,81,Right,1,3,3,2021,19,Attacking Midfield,AM,22000000,summer,Serie A,2019,55,47,50,66,50,63,55,50,65,65,64,66,79,59,60,59,64,63,55,47,43,25,50,62,50,60,50,41,54,8,10,14,12,11
188,82,Denmark,62,80,Left,1,3,3,2023,20,Right Winger,RW,4500000,summer,Eredivisie,2019,42,59,54,56,44,63,49,34,38,65,68,66,64,56,73,64,60,40,67,55,39,22,63,54,59,64,55,31,22,8,13,13,8,11
188,72,Italy,62,80,Right,1,3,3,2019,20,Centre-Forward,CF,15000000,summer,Serie A,2019,40,69,65,53,51,63,43,43,36,67,54,44,64,54,64,60,65,37,53,60,37,16,62,45,65,56,15,19,19,14,10,15,7,11
179,54,France,62,79,Left,1,3,2,2019,20,Defensive Midfield,DM,7000000,summer,Ligue 1,2019,50,47,59,64,36,62,52,39,61,64,66,67,56,60,79,55,61,67,29,54,62,61,50,59,47,58,56,60,57,8,9,8,14,6
179,54,France,62,79,Left,1,3,2,2019,20,Defensive Midfield,DM,2000000,summer,Ligue 1,2019,50,47,59,64,36,62,52,39,61,64,66,67,56,60,79,55,61,67,29,54,62,61,50,59,47,58,56,60,57,8,9,8,14,6
185,75,Turkey,62,78,Right,1,4,2,2021,20,Right-Back,RB,4980000,summer,Serie A,2019,38,24,59,55,32,37,28,28,41,59,63,57,58,61,59,42,69,59,69,37,57,57,26,30,29,47,57,64,61,6,6,12,6,7
186,69,France,62,76,Right,1,2,2,2022,21,Defensive Midfield,DM,4000000,summer,Ligue 1,2019,45,38,65,67,44,61,41,43,65,64,60,67,73,55,75,65,68,65,63,43,47,55,35,53,45,45,59,67,64,14,7,14,9,13
185,73,Netherlands,62,72,Right,1,3,3,2020,21,Central Midfield,CM,20000000,winter,Eredivisie,2019,55,55,50,71,51,67,54,53,66,71,69,63,82,57,66,59,56,47,48,49,48,28,54,66,57,53,61,40,46,6,10,9,14,9
185,75,Italy,62,71,Right,1,3,2,2019,22,Central Midfield,CM,1700000,summer,Serie A,2019,47,54,57,68,57,62,47,42,65,64,61,62,55,58,58,64,56,61,57,56,64,44,66,51,52,47,46,57,63,7,12,11,11,9
182,77,Cameroon,62,70,Right,1,3,2,2021,21,Defensive Midfield,DM,1600000,summer,Jupiler Pro League,2019,46,29,62,61,39,32,35,29,62,60,60,61,70,63,71,59,74,65,67,58,62,63,25,58,45,55,51,64,58,14,9,5,8,13
180,71,Turkey,62,67,Right,1,2,2,2019,24,Central Midfield,CM,2000000,summer,Super Lig,2019,61,41,51,68,39,60,48,43,64,58,58,52,61,56,66,57,61,64,63,38,58,49,62,67,55,50,64,60,49,14,8,11,10,7
187,75,France,61,82,Right,1,3,1,2019,19,Goalkeeper,GK,10000000,summer,Ligue 1,2019,13,8,14,51,7,12,12,13,38,15,45,44,35,49,38,25,62,44,52,8,26,15,6,46,11,44,12,11,16,61,63,60,62,60
175,68,Italy,61,80,Right,1,4,3,2021,19,Right Winger,RW,1100000,winter,Serie A,2019,60,40,40,68,57,69,67,57,62,69,68,55,69,54,69,52,53,53,33,46,13,11,49,52,58,52,43,22,30,9,12,15,14,6
187,71,France,61,78,Left,1,3,2,2020,20,Centre-Back,CB,4500000,summer,Laliga,2019,48,28,60,56,27,38,31,30,50,46,53,64,55,51,58,40,69,60,72,32,59,53,30,39,39,55,62,61,59,10,6,11,9,9
191,73,Austria,61,77,Right,1,3,2,2019,19,Centre-Back,CB,3000000,winter,Austria Bundesliga,2019,28,29,61,41,35,28,29,33,32,43,52,61,40,57,51,42,67,47,71,29,54,62,32,31,47,45,60,62,60,8,8,14,6,10
177,75,France,61,75,Right,1,3,2,2019,20,Left Winger,LW,3500000,summer,Ligue 1,2019,55,58,43,60,53,62,57,51,58,60,61,69,78,47,74,55,58,61,43,53,38,18,62,60,57,54,47,22,15,6,5,11,6,8
186,76,Netherlands,61,75,Right,1,3,3,2019,21,Left Winger,LW,1800000,winter,Eredivisie,2019,58,54,41,62,41,64,43,34,41,67,75,74,75,55,68,65,63,60,61,54,43,21,50,50,51,53,24,23,20,14,11,8,10,13
179,65,Sweden,61,74,Right,1,3,2,2019,21,Left Winger,LW,1000000,winter,Allsvenskan,2019,54,53,35,52,47,61,50,39,48,60,84,80,70,61,76,46,57,67,47,43,45,33,56,57,56,50,45,31,28,13,9,8,9,8
188,76,Italy,61,74,Right,1,1,1,2021,22,Goalkeeper,GK,2000000,summer,Serie A,2019,11,6,11,27,7,12,14,10,27,14,25,27,31,55,32,22,48,18,52,5,17,15,8,42,13,51,23,11,13,60,62,57,58,61
188,70,England,61,74,Right,1,3,2,2021,22,Centre-Back,CB,4000000,winter,Premier League,2019,30,23,62,56,30,33,29,35,45,40,52,52,42,56,57,45,64,59,70,21,60,58,25,39,45,55,58,62,59,9,6,6,12,10
189,79,Belgium,61,73,Right,1,3,2,2021,20,Attacking Midfield,AM,2000000,summer,Jupiler Pro League,2019,51,52,55,63,48,62,53,54,60,64,64,64,62,56,59,55,62,62,62,56,54,48,50,59,50,52,42,53,49,5,13,14,12,6
183,76,Poland,61,73,Right,1,3,2,2022,21,Centre-Forward,CF,4000000,winter,Scottish Premiership,2019,29,59,59,51,55,60,52,32,39,59,78,72,69,58,61,61,65,61,63,53,26,16,57,42,58,48,39,18,15,14,9,8,7,12
183,71,England,61,71,Right,1,4,2,2021,21,Right-Back,RB,6700000,summer,Premier League,2019,60,35,56,60,32,61,34,35,55,62,68,72,64,51,60,45,49,72,61,29,52,50,43,49,38,53,54,64,61,13,7,6,5,14
185,76,Ukraine,61,70,Left,1,3,2,2022,22,Centre-Forward,CF,15000000,summer,Superliga,2019,39,62,53,54,51,65,44,35,36,61,70,72,62,56,66,61,65,61,73,51,45,19,54,39,53,46,32,19,13,13,13,5,12,10
180,70,Italy,61,69,Left,1,2,2,2021,24,Left-Back,LB,2000000,summer,Serie A,2019,55,31,51,52,30,53,43,31,42,56,74,74,72,57,77,26,63,64,53,30,55,59,54,45,38,54,59,62,61,10,15,10,5,11
175,72,Turkey,61,69,Right,1,2,2,2021,22,Right Winger,RW,1400000,summer,Super Lig,2019,59,60,46,58,47,66,51,41,57,66,69,62,50,50,73,67,47,53,50,46,31,17,52,53,65,48,25,28,26,7,11,12,13,5
180,70,France,61,68,Right,1,2,3,2020,23,Central Midfield,CM,1500000,summer,Ligue 1,2019,64,52,55,63,58,67,64,69,45,65,65,67,64,64,69,67,45,53,59,67,45,25,52,49,63,51,31,25,29,15,10,11,12,13
184,84,Switzerland,60,79,Right,1,3,2,2020,20,Left Midfield,LM,4000000,summer,Eredivisie,2019,62,37,53,64,30,50,52,59,60,59,62,66,63,59,65,55,59,56,69,45,54,62,56,61,41,53,59,62,59,8,10,15,8,13
182,75,Ghana,60,77,Right,1,3,2,2019,21,Central Midfield,CM,2500000,summer,Austria Bundesliga,2019,55,53,41,66,39,62,45,42,60,61,66,68,79,54,73,54,52,69,38,37,39,37,55,67,46,60,35,37,44,12,12,11,12,12
194,88,Switzerland,60,76,Right,1,3,2,2020,21,Centre-Back,CB,7500000,summer,Super League,2019,43,33,65,40,34,32,29,22,41,47,69,71,47,57,37,40,68,71,75,18,54,56,37,34,34,54,56,60,61,5,14,12,10,5
174,61,Poland,60,74,Right,1,2,2,2021,21,Right Winger,RW,1500000,summer,Premier Liga,2019,52,46,50,60,32,59,43,33,53,59,89,91,73,49,75,44,59,55,43,29,58,30,49,47,42,49,36,43,49,14,11,10,12,11
174,61,Poland,60,74,Right,1,2,2,2021,22,Right Winger,RW,1500000,winter,Super Lig,2019,52,46,50,60,32,59,43,33,53,59,89,91,73,49,75,44,59,55,43,29,58,30,49,47,42,49,36,43,49,14,11,10,12,11
191,77,England,60,73,Right,1,3,2,2019,21,Centre-Forward,CF,5500000,winter,Premier League,2019,33,58,60,52,54,54,38,28,31,60,62,58,63,52,59,65,66,68,72,53,59,18,63,49,58,54,22,26,23,10,8,7,13,15
180,70,Albania,60,73,Right,1,3,3,2019,20,Central Midfield,CM,2000000,summer,Eredivisie,2019,39,31,44,66,53,64,55,55,63,66,67,64,70,48,69,58,66,58,48,56,66,51,47,57,49,51,57,53,56,8,5,14,11,14
187,81,France,60,71,Right,1,3,2,2019,20,Centre-Back,CB,1500000,winter,Ger Bundesliga,2019,46,40,58,66,35,59,47,41,61,57,64,61,57,55,55,52,67,56,74,41,63,55,41,45,46,51,54,61,66,7,13,11,8,13
178,62,England,60,70,Right,1,3,2,2020,23,Right-Back,RB,4450000,summer,Premier League,2019,60,50,53,60,42,64,51,37,57,60,70,70,73,55,68,58,52,66,60,63,48,58,58,53,42,54,41,61,55,6,11,11,13,13
183,73,Italy,60,70,Right,1,2,2,2019,20,Centre-Forward,CF,3000000,summer,Serie A,2019,39,62,53,57,43,61,50,39,41,63,64,61,61,57,60,61,59,55,55,54,31,21,61,55,55,49,21,16,21,6,9,8,11,10
183,73,Italy,60,70,Right,1,2,2,2019,21,Centre-Forward,CF,3000000,winter,Serie A,2019,39,62,53,57,43,61,50,39,41,63,64,61,61,57,60,61,59,55,55,54,31,21,61,55,55,49,21,16,21,6,9,8,11,10
177,73,Ivory Coast,60,70,Left,1,2,3,2021,23,Left-Back,LB,2000000,winter,Ligue 1,2019,55,32,55,52,32,68,52,32,43,63,84,86,67,56,84,31,67,74,55,34,51,51,47,43,39,54,43,56,53,10,13,11,12,14
178,69,France,60,70,Right,1,3,3,2021,21,Central Midfield,CM,5000000,summer,Ligue 1,2019,52,53,54,68,54,65,59,47,74,64,66,62,56,57,71,60,54,40,46,44,48,32,53,56,55,65,40,42,53,6,11,7,9,7
175,67,Belgium,60,68,Right,1,4,3,2020,22,Right Midfield,RM,1200000,summer,Jupiler Pro League,2019,58,45,37,65,51,63,48,45,57,61,74,68,72,55,77,46,74,38,35,53,39,32,55,58,42,57,31,33,30,8,13,15,11,9
188,80,England,59,82,Right,1,3,2,2023,19,Centre-Back,CB,6000000,summer,Premier League,2019,23,16,59,41,28,16,28,28,53,32,50,51,43,57,51,57,73,54,71,32,67,57,29,36,31,50,62,57,54,13,10,11,5,15
190,73,Netherlands,59,79,Left,1,4,3,2020,19,Defensive Midfield,DM,5000000,summer,Eredivisie,2019,47,45,60,64,36,61,62,38,56,67,70,66,59,55,47,65,68,62,70,55,56,51,45,56,49,53,54,52,50,10,5,10,6,10
170,76,Wales,59,77,Left,1,3,2,2021,21,Left Winger,LW,17800000,summer,Premier League,2019,56,58,44,54,50,66,48,44,43,59,79,78,76,42,78,71,53,50,58,40,39,21,52,54,55,49,23,27,31,7,6,11,15,9
188,83,Ghana,59,73,Right,1,3,1,2020,23,Goalkeeper,GK,2500000,winter,Super League,2019,14,18,20,22,9,11,20,23,25,24,45,33,37,54,56,23,58,32,71,20,20,21,17,32,24,45,11,15,23,61,52,50,58,63
191,80,Italy,59,73,Left,1,2,2,2019,20,Centre-Back,CB,20000000,summer,Serie A,2019,35,26,60,45,31,40,34,29,35,44,53,55,49,54,47,48,71,55,67,30,56,55,26,36,47,51,62,57,58,13,11,7,11,12
173,73,Belgium,59,72,Right,1,4,3,2019,20,Left Winger,LW,2300000,summer,Jupiler Pro League,2019,58,53,32,53,46,65,43,39,49,61,79,73,85,48,81,55,72,55,48,52,32,23,49,44,46,50,39,23,26,14,8,8,14,6
175,66,Denmark,59,68,Left,1,3,2,2022,23,Defensive Midfield,DM,3500000,winter,Premier Liga,2019,56,32,68,63,35,57,37,39,59,60,66,62,68,64,70,56,80,70,78,42,70,56,52,54,45,50,54,54,50,11,9,10,11,10
196,84,Germany,59,67,Right,1,3,2,2019,22,Centre-Forward,CF,1700000,summer,Ger Bundesliga,2019,42,57,68,50,53,53,51,39,28,58,59,63,51,52,35,58,60,59,83,45,58,22,53,42,57,49,26,31,19,7,6,10,15,13
177,73,England,59,59,Left,1,4,2,2020,21,Left-Back,LB,6500000,summer,Scottish Premiership,2019,55,36,51,57,38,51,44,41,55,49,75,76,74,57,75,53,65,83,74,39,49,59,42,49,39,56,43,66,61,6,7,11,13,11
179,72,England,58,76,Left,1,3,2,2020,20,Left-Back,LB,6000000,summer,Premier League,2019,54,42,34,50,41,58,59,55,49,58,87,87,75,47,74,57,42,54,45,48,55,42,44,51,49,56,46,48,46,14,6,5,8,8
179,72,England,58,76,Left,1,3,2,2020,19,Left-Back,LB,6000000,winter,Premier League,2019,54,42,34,50,41,58,59,55,49,58,87,87,75,47,74,57,42,54,45,48,55,42,44,51,49,56,46,48,46,14,6,5,8,8
178,72,Germany,58,74,Left,1,3,2,2021,20,Left-Back,LB,4600000,winter,Serie A,2019,60,32,48,56,30,58,69,66,43,60,73,76,54,52,62,80,60,65,63,57,52,48,50,45,33,44,52,56,54,6,12,9,8,7
180,70,Republic of Ireland,58,72,Left,1,2,2,2019,22,Centre-Back,CB,1000000,summer,Scottish Premiership,2019,47,29,55,48,26,49,29,32,41,40,69,53,55,45,67,22,62,60,67,21,57,60,44,30,30,43,52,61,57,8,7,6,14,7
175,70,Norway,58,70,Right,1,2,2,2020,19,Central Midfield,CM,2500000,winter,Eredivisie,2019,58,53,39,57,45,60,47,45,48,60,79,75,77,49,70,52,56,58,43,37,35,29,52,48,50,51,46,32,29,11,13,7,14,12
189,84,Germany,58,68,Left,1,3,2,2021,22,Centre-Back,CB,3000000,summer,Ger Bundesliga,2019,24,17,57,51,15,36,29,32,45,42,52,53,54,49,54,31,58,35,70,19,53,55,21,36,39,40,56,62,58,13,14,11,10,8
174,70,Sweden,58,64,Right,1,3,2,2021,23,Right Winger,RW,1500000,summer,Allsvenskan,2019,48,55,36,58,49,59,46,40,54,57,81,78,67,41,80,59,66,60,55,53,55,36,56,54,52,51,35,34,35,15,12,13,6,7
188,80,Germany,58,61,Right,1,3,2,2020,26,Left Winger,LW,3000000,summer,Ger Bundesliga,2019,55,64,51,48,58,62,55,39,37,61,75,71,63,39,58,63,44,55,66,54,34,20,55,51,50,48,26,29,26,7,7,6,14,13
167,58,France,57,79,Left,1,3,2,2021,19,Central Midfield,CM,1200000,winter,Ligue 1,2019,48,38,59,67,35,61,51,43,63,59,71,52,57,60,81,60,55,33,48,34,63,48,34,57,51,44,63,55,59,14,10,6,7,9
176,70,Italy,57,73,Left,1,3,2,2019,20,Centre-Back,CB,4000000,summer,Serie A,2019,49,31,54,29,35,68,38,41,36,43,58,56,59,57,73,33,61,54,48,34,61,60,50,39,44,41,53,71,66,14,8,7,8,9
198,73,Turkey,57,66,Right,1,2,1,2020,21,Goalkeeper,GK,1500000,summer,Super Lig,2019,11,10,14,27,15,10,10,14,22,14,19,23,22,45,24,18,32,25,56,11,22,14,14,35,16,49,14,13,10,57,58,52,60,57
180,74,Poland,56,73,Left,1,2,2,2019,20,Left-Back,LB,1500000,summer,Pko Bp Ekstraklasa,2019,42,33,56,46,26,50,31,28,42,48,79,69,63,48,68,26,62,66,65,27,58,53,48,44,37,48,58,55,56,13,11,11,10,8
195,85,Italy,56,64,Right,1,2,1,2020,24,Goalkeeper,GK,5000000,summer,Serie A,2019,17,19,13,25,13,13,16,12,26,20,26,28,33,47,34,21,43,28,62,20,15,8,5,35,29,44,6,11,16,57,58,55,53,58
192,80,France,56,62,Right,1,3,2,2021,18,Centre-Back,CB,70000000,summer,Ligue 1,2019,30,22,52,51,32,47,34,35,33,34,52,52,44,45,57,44,70,58,54,20,47,59,31,29,47,45,54,62,63,7,10,6,8,11
192,80,France,56,62,Right,1,3,2,2021,18,Centre-Back,CB,30000000,summer,Premier League,2019,30,22,52,51,32,47,34,35,33,34,52,52,44,45,57,44,70,58,54,20,47,59,31,29,47,45,54,62,63,7,10,6,8,11
178,67,Sweden,55,72,Right,1,3,2,2019,20,Right Winger,RW,3000000,winter,Allsvenskan,2019,43,40,38,56,38,64,43,34,53,62,71,69,69,50,70,49,58,54,44,41,47,39,48,48,39,49,33,42,42,8,7,10,5,5
176,68,Switzerland,54,72,Right,1,2,2,2020,20,Left Midfield,LM,1200000,summer,Super League,2019,50,24,36,49,31,56,52,42,46,53,77,80,92,59,78,41,64,55,33,38,35,31,48,40,28,50,41,14,20,7,12,13,7,7
184,69,Denmark,54,71,Right,1,3,2,2019,20,Right-Back,RB,1500000,summer,Superliga,2019,25,53,43,45,47,58,46,37,38,57,66,63,63,51,63,55,54,58,57,47,39,14,51,57,55,47,22,19,12,13,14,10,15,10
175,71,Republic of Ireland,54,63,Right,1,3,2,2019,23,Right-Back,RB,2000000,summer,Scottish Premiership,2019,28,57,39,45,45,58,46,32,35,55,61,54,56,53,72,58,51,54,47,49,32,19,53,50,56,42,12,13,17,8,12,5,9,12
182,75,Italy,52,71,Right,1,3,2,2020,19,Central Midfield,CM,1600000,summer,Serie A,2019,41,48,40,57,45,56,51,43,64,61,60,69,58,50,62,59,54,41,56,33,45,21,42,52,48,55,45,34,47,8,13,7,6,9
182,75,Italy,52,71,Right,1,3,2,2020,19,Central Midfield,CM,1600000,winter,Serie A,2019,41,48,40,57,45,56,51,43,64,61,60,69,58,50,62,59,54,41,56,33,45,21,42,52,48,55,45,34,47,8,13,7,6,9
181,68,Wales,52,68,Left,1,2,2,2019,21,Left-Back,LB,3000000,summer,Premier League,2019,57,29,42,31,30,51,29,30,28,34,68,60,64,51,77,26,57,54,44,24,54,47,44,31,39,34,53,56,57,14,14,12,9,11
179,70,Poland,52,64,Right,1,3,2,2020,20,Defensive Midfield,DM,1500000,winter,Pko Bp Ekstraklasa,2019,42,30,51,59,39,45,42,36,58,51,70,65,57,50,69,50,62,61,53,39,55,37,49,50,47,42,38,48,50,14,5,12,8,5
